mutation,crossover,selection,elitism,generation,median_fitness
heuristic_mutation,geometric_crossover,tournament_k3,1,18,66700.0
heuristic_mutation,geometric_crossover,tournament_k3,1,19,67300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,20,67300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,21,67300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,22,67400.0
heuristic_mutation,geometric_crossover,tournament_k3,1,23,67500.0
heuristic_mutation,geometric_crossover,tournament_k3,1,24,67500.0
heuristic_mutation,geometric_crossover,tournament_k3,1,25,67650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,26,67650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,27,67700.0
heuristic_mutation,geometric_crossover,tournament_k3,1,28,67700.0
heuristic_mutation,geometric_crossover,tournament_k3,1,29,68950.0
heuristic_mutation,geometric_crossover,tournament_k3,1,30,68950.0
heuristic_mutation,geometric_crossover,tournament_k3,1,31,69000.0
heuristic_mutation,geometric_crossover,tournament_k3,1,32,69150.0
heuristic_mutation,geometric_crossover,tournament_k3,1,33,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,34,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,35,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,36,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,37,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,38,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,39,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,40,69900.0
heuristic_mutation,geometric_crossover,tournament_k3,1,41,70150.0
heuristic_mutation,geometric_crossover,tournament_k3,1,42,70150.0
heuristic_mutation,geometric_crossover,tournament_k3,1,43,70300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,44,70300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,45,70350.0
heuristic_mutation,geometric_crossover,tournament_k3,1,46,70350.0
heuristic_mutation,geometric_crossover,tournament_k3,1,47,70350.0
heuristic_mutation,geometric_crossover,tournament_k3,1,48,70450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,49,70450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,50,70650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,51,70650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,52,70850.0
heuristic_mutation,geometric_crossover,tournament_k3,1,53,70850.0
heuristic_mutation,geometric_crossover,tournament_k3,1,54,71300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,55,71300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,56,71300.0
heuristic_mutation,geometric_crossover,tournament_k3,1,57,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,58,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,59,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,60,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,61,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,62,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,63,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,64,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,65,72100.0
heuristic_mutation,geometric_crossover,tournament_k3,1,66,72450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,67,72450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,68,72450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,69,72450.0
heuristic_mutation,geometric_crossover,tournament_k3,1,70,72550.0
heuristic_mutation,geometric_crossover,tournament_k3,1,71,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,72,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,73,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,74,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,75,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,76,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,77,72650.0
heuristic_mutation,geometric_crossover,tournament_k3,1,78,72650.0
