mutation,crossover,selection,elitism,generation,avg_fitness
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,99,41226.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,0,100,41636.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,1,23570.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,2,24836.666666666668
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,3,25910.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,4,26876.666666666668
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,5,27213.333333333332
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,6,27700.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,7,28390.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,8,28730.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,9,29140.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,10,29586.666666666668
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,11,30353.333333333332
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,12,30716.666666666668
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,13,31263.333333333332
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,14,31596.666666666668
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,15,31870.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,16,32323.333333333332
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,17,32666.666666666668
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,18,33016.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,19,33263.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,20,33543.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,21,33803.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,22,34176.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,23,34626.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,24,34776.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,25,34883.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,26,35060.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,27,35410.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,28,35566.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,29,35796.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,30,36016.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,31,36506.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,32,36676.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,33,36870.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,34,37240.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,35,37336.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,36,37710.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,37,38083.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,38,38150.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,39,38363.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,40,38506.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,41,38633.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,42,38853.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,43,39050.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,44,39356.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,45,39676.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,46,40033.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,47,40513.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,48,40600.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,49,41010.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,50,41220.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,51,41413.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,52,41556.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,53,41706.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,54,41893.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,55,42080.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,56,42193.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,57,42356.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,58,42506.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,59,42733.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,60,43000.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,61,43263.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,62,43313.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,63,43363.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,64,43433.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,65,43500.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,66,43700.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,67,43900.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,68,43996.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,69,44143.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,70,44433.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,71,44613.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,72,44830.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,73,44840.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,74,44973.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,75,45013.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,76,45190.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,77,45283.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,78,45326.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,79,45466.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,80,45580.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,81,45630.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,82,45756.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,83,45820.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,84,45836.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,85,46020.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,86,46150.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,87,46270.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,88,46630.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,89,46713.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,90,46830.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,91,46920.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,92,47086.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,93,47180.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,94,47286.666666666664
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,95,47433.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,96,47553.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,97,47723.333333333336
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,98,47890.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,99,48120.0
swap_mutation,cycle_crossover,fitness_proportionate_selection,1,100,48140.0
swap_mutation,cycle_crossover,ranking_selection,0,1,22300.0
swap_mutation,cycle_crossover,ranking_selection,0,2,23960.0
swap_mutation,cycle_crossover,ranking_selection,0,3,25176.666666666668
swap_mutation,cycle_crossover,ranking_selection,0,4,25993.333333333332
swap_mutation,cycle_crossover,ranking_selection,0,5,27133.333333333332
swap_mutation,cycle_crossover,ranking_selection,0,6,27973.333333333332
swap_mutation,cycle_crossover,ranking_selection,0,7,28506.666666666668
swap_mutation,cycle_crossover,ranking_selection,0,8,28633.333333333332
swap_mutation,cycle_crossover,ranking_selection,0,9,29496.666666666668
swap_mutation,cycle_crossover,ranking_selection,0,10,30236.666666666668
swap_mutation,cycle_crossover,ranking_selection,0,11,31016.666666666668
swap_mutation,cycle_crossover,ranking_selection,0,12,31366.666666666668
swap_mutation,cycle_crossover,ranking_selection,0,13,32080.0
swap_mutation,cycle_crossover,ranking_selection,0,14,32253.333333333332
swap_mutation,cycle_crossover,ranking_selection,0,15,33046.666666666664
